Start,Finish,Name of Conflict,Belligerents,Defeated,Part of,War link,Wider conflict link
1923,1923,Hamburg Uprising,Weimar Republic,Communist Party of Germany,,https://en.wikipedia.org/wiki/Hamburg_Uprising,
1923,1923,Beer Hall Putsch,Weimar Republic,Nazi Party,,https://en.wikipedia.org/wiki/Beer_Hall_Putsch,
1923,1923,Klaipėda Revolt,Lithuania,French Third Republic,,https://en.wikipedia.org/wiki/Klaip%C4%97da_Revolt,
1923,1923,September Uprising,Bulgaria\nIMRO\nShpitskomandi,Bulgarian Communist Party\nBulgarian Agrarian National Union\nAnarchists,,https://en.wikipedia.org/wiki/September_Uprising,
1923,1932,Pacification of Libya,Kingdom of Italy,Senussi Order,,https://en.wikipedia.org/wiki/Pacification_of_Libya,
1923,Ongoing,Arab separatism in Khuzestan,Sublime State of Iran\n(1922–1924)\nImperial State of Iran\n(1925–1979)\nIslamic Republic of Iran\n(1979–present),Sheikhdom of Mohammerah\n(1922–1924)\nDRFLA (1979–1980)\nAPCO\nPFLA\nAFLA\nASMLA\nIranian Arab protesters,,https://en.wikipedia.org/wiki/Arab_separatism_in_Khuzestan,
1924,1925,Chechen uprising of 1924[78],Soviet Union,Chechen rebels,,https://en.wikipedia.org/wiki/Chechen_uprising_of_1924?action=edit&redlink=1,
1924,1925,Turkoman Rebellion in Eastern\nIran[79],Sublime State of Persia,Turkmen rebels,,https://en.wikipedia.org/wiki/Turkoman_Rebellion_in_Eastern_Iran?action=edit&redlink=1,https://en.wikipedia.org/wiki/Turkoman_Rebellion_in_Eastern_Iran?action=edit&redlink=1
1924,1924,São Paulo Revolt of 1924,First Brazilian Republic,Tenentista movement,,https://en.wikipedia.org/wiki/S%C3%A3o_Paulo_Revolt_of_1924,
1924,1924,Beytüşşebab rebellion,Turkey,Kurdish rebels,,https://en.wikipedia.org/wiki/Beytussebab_rebellion,
1924,1924,Zazejskie uprising,Soviet Union,Amur Cossack Host\nWhite Movement,,https://en.wikipedia.org/wiki/Zazejskie_uprising?action=edit&redlink=1,
1924,1924,Second Honduran Civil War,Rebels,Honduras,,https://en.wikipedia.org/wiki/Second_Honduran_Civil_War,
1924,1925,Khost rebellion (1924–1925),Emirate of Afghanistan\nAllied tribes:\nKhogyani\nShinwari,Rebel tribes\nMangal\nAlikhel\nSulaimankhel\nJaji[80]\nJadran[81]\nAhmadzai[82],,https://en.wikipedia.org/wiki/Khost_rebellion_(1924%E2%80%931925),
1924,1928,1924–1928 Saqqawist\ninsurgency in Afghanistan\nEscalated into the Afghan\nCivil War,Saqqawists,Emirate of Afghanistan,,https://en.wikipedia.org/wiki/Saqqawists#History,https://en.wikipedia.org/wiki/Saqqawists#History
1924,1924,Vaalgras revolt[8],Union of South Africa,Vaalgras,,https://en.wikipedia.org/wiki/Vaalgras_revolt?action=edit&redlink=1,
,,nan,nan,nan,,,
1924,1924,August Uprising,Soviet Union,Committee for Independence\nof Georgia,,https://en.wikipedia.org/wiki/August_Uprising,
1924,1925,Tungus uprising,Soviet Union,Tungus Republic\nWhite Movement,,https://en.wikipedia.org/wiki/Tungus_uprising?action=edit&redlink=1,
1924,1924,June Revolution,Faction of Fan Noli,Principality of Albania,,https://en.wikipedia.org/wiki/June_Revolution,
1924,1924,1924 Estonian coup d'état\nattempt,Estonia,Comintern,,https://en.wikipedia.org/wiki/1924_Estonian_coup_d'%C3%A9tat_attempt,https://en.wikipedia.org/wiki/1924_Estonian_coup_d'%C3%A9tat_attempt
1924,1924,Tatarbunary Uprising,Romania,Soviet Union,,https://en.wikipedia.org/wiki/Tatarbunary_Uprising,
1924,1925,Saudi conquest of Hejaz,Sultanate of Nejd\nBritish Empire,Kingdom of Hejaz,,https://en.wikipedia.org/wiki/Saudi_conquest_of_Hejaz,
1924,1924,Nestorian rebellion,Turkey,Nestorians,,https://en.wikipedia.org/wiki/Nestorian_rebellion,
1924,1924,Second Zhili–Fengtian War\n,Fengtian clique,Zhili clique,Warlord Era,https://en.wikipedia.org/wiki/Second_Zhili%E2%80%93Fengtian_War,https://en.wikipedia.org/wiki/Warlord_Era
1924,1926,Third Yemeni–Asiri War[52],Mutawakkilite Kingdom of\nYemen,Idrisid Emirate of Asir,,https://en.wikipedia.org/wiki/Idrisid%E2%80%93Mutawakillite_war,
1924,1924,First Asiri Civil War[52],Idrisid Emirate of Asir\n(Sayyid Ali ibn\nMuhammad al-Idrisi\nloyalists),Rebels led by Mustafa,,https://en.wikipedia.org/wiki/First_Asiri_Civil_War?action=edit&redlink=1,
1925,1925,1925 Rehoboth Basters\nrebellion[8],Union of South Africa,Rehoboth Basters,,https://en.wikipedia.org/wiki/1925_Rehoboth_Basters_rebellion?action=edit&redlink=1,https://en.wikipedia.org/wiki/1925_Rehoboth_Basters_rebellion?action=edit&redlink=1
1925,1925,Incident at Petrich,Kingdom of Bulgaria,Kingdom of Greece,,https://en.wikipedia.org/wiki/Incident_at_Petrich,
1925,1925,Guna Revolution,Panama,Guna rebels,,https://en.wikipedia.org/wiki/San_Blas_Rebellion,
1925,1925,Sheikh Said rebellion,Turkey,Kurdish tribesmen,,https://en.wikipedia.org/wiki/Sheikh_Said_rebellion,
1925,1925,Pink's War,United Kingdom,Mahsud tribesmen,,https://en.wikipedia.org/wiki/Pink's_War,
1925,1925,Raçkotan and Raman pacifying\noperations[83],Turkey,Kurdish rebels,,https://en.wikipedia.org/wiki/Ra%C3%A7kotan_and_Raman_pacifying_operations?action=edit&redlink=1,https://en.wikipedia.org/wiki/Ra%C3%A7kotan_and_Raman_pacifying_operations?action=edit&redlink=1
1925,1937,Sason rebellion[83],Turkey,Kurdish rebels,,https://en.wikipedia.org/wiki/Sason_rebellion?action=edit&redlink=1,
1925,1929,Zaraniq rebellion (1925–1929),Mutawakkilite Kingdom of\nYemen,Zaraniq tribe\nSupported by:\nKingdom of Hejaz and\nNejd\nUnited Kingdom,,https://en.wikipedia.org/wiki/Zaraniq_rebellion_(1925%E2%80%931929),
1925,1927,Great Syrian Revolt,France,Syrian rebels,,https://en.wikipedia.org/wiki/Great_Syrian_Revolt,
1925,1926,Anti-Fengtian War\n,Fengtian clique\nZhili clique (from February\n1918),Guominjun\nZhili clique (until February\n1918),Warlord Era,https://en.wikipedia.org/wiki/Anti-Fengtian_War,https://en.wikipedia.org/wiki/Warlord_Era
1925,1926,Urtatagai conflict,Soviet Union,Emirate of Afghanistan,,https://en.wikipedia.org/wiki/Urtatagai_conflict_(1925%E2%80%931926),
1925,1926,Second Asiri Civil war[52],Rebels led by Sayyid al-Hasan\nibn Ali al-Idrisial-Hasani\nSupported by:\nSultanate of Nejd,Idrisid Emirate of Asir\n(Sayyid Ali ibn Muhammad\nal-Idrisi loyalists),,https://en.wikipedia.org/wiki/Second_Asiri_Civil_war?action=edit&redlink=1,
1926,1926,Asiri tribal revolts of 1926[52],Idrisid Emirate of Asir,Rebel tribes,,https://en.wikipedia.org/wiki/Asiri_tribal_revolts_of_1926?action=edit&redlink=1,
1926,1927,Tarimese Civil War[84],"Government of the Sultanate\nof Tarim\n""The League""\nKathiri",Tamimi rebels,,https://en.wikipedia.org/wiki/Tarimese_Civil_War?action=edit&redlink=1,
1926,1926,1926 Simko Shikak revolt,Pahlavi Iran,Shikak tribesmen\nHerki tribesmen\nBegzadeh tribesmen,,https://en.wikipedia.org/wiki/1926_Simko_Shikak_revolt,
1926,1927,Nicaraguan civil war (1926-\n1927),Nicaraguan Conservatives\n(government),Nicaraguan Liberals (rebels),,https://en.wikipedia.org/wiki/Nicaraguan_civil_war_(1926-1927),https://en.wikipedia.org/wiki/Nicaraguan_civil_war_(1926-1927)
1926,1928,Northern Expedition\n,Republic of China,Beiyang Government,Warlord Era,https://en.wikipedia.org/wiki/Northern_Expedition,https://en.wikipedia.org/wiki/Warlord_Era
1926,1929,Cristero War,Mexico,Cristeros,,https://en.wikipedia.org/wiki/Cristero_War,
1926,1926,1926 Communist Revolt in\nIndonesia,Dutch Empire,Communist Party of Indonesia,,https://en.wikipedia.org/wiki/Communist_Party_of_Indonesia#1926_revolt,https://en.wikipedia.org/wiki/Communist_Party_of_Indonesia#1926_revolt
1927,1927,1927 Nuer uprising[2],,,,https://en.wikipedia.org/wiki/1927_Nuer_uprising?action=edit&redlink=1,
1927,1927,February 1927 Revolt,Portugal,February 1927 movement,,https://en.wikipedia.org/wiki/February_1927_Revolt,
1927,1930,Ararat rebellion,Turkey,Republic of Ararat,,https://en.wikipedia.org/wiki/Ararat_rebellion,
1927,1930,Ikhwan Revolt,Ibn Saud\nUnited Kingdom\nKuwait,Ikhwan,,https://en.wikipedia.org/wiki/Ikhwan_Revolt,
1927,1928,Confederalist Rebellion,Soviet Union,Mlado-Yakut Party of\nConfederalists,,https://en.wikipedia.org/wiki/Confederalist_Rebellion?action=edit&redlink=1,
1927,1927,1927 Kurdish rebellions[83],Turkey,Kurdish rebels,,https://en.wikipedia.org/wiki/1927_Kurdish_rebellions?action=edit&redlink=1,
1927,1927,Ikhwan raid on Busayya\n,Ikhwan,Iraqi Police force,Ikhwan revolt,https://en.wikipedia.org/wiki/Ikhwan_raid_on_Busayya,https://en.wikipedia.org/wiki/Ikhwan_revolt
1927,1950,Chinese Civil War,Chinese Communist Party\nAfter 1949:\nPeople's Republic of\nChina,Nationalist Party of China\nRepublic of China\nAfter 1949:\nRepublic of China on Taiwan,,https://en.wikipedia.org/wiki/Chinese_Civil_War,
1928,1935,Persian conquest of West\nBaluchistan[85][86][87][88],Sublime State of Persia,West Baluchistan,,https://en.wikipedia.org/wiki/Persian_conquest_of_West_Baluchistan?action=edit&redlink=1,https://en.wikipedia.org/wiki/Persian_conquest_of_West_Baluchistan?action=edit&redlink=1
1928,1932,Hamed bin Rafda's rebellion,Ibn Saud,Rebels loyal to Hamed bin Rafda,,https://en.wikipedia.org/wiki/Hamed_bin_Rafda's_rebellion?action=edit&redlink=1,
1928,1928,Haji Abdul Rahman Limbong's\nrebellion,British Empire\nNorth Borneo,Rebels,,https://en.wikipedia.org/wiki/Haji_Abdul_Rahman_Limbong,
1928,1929,Afghan Civil War (1928–1929),Amānullāh Khān\n(Until 14 January 1929)\nInayatullah Khan\n(14–17 January 1929)\nAli Ahmad Khan\n(17 January – 9 February 1929)\nVarious anti-Saqqawist tribes\nWardak,Shinwari tribesmen\n(14 November–December 1928)\nSaqqawists\n(November 1928 – 17 January 1929)\nEmirate of Afghanistan\n(18 January – 13 October 1929)\nIn cooperation with:,,https://en.wikipedia.org/wiki/Afghan_Civil_War_(1928%E2%80%931929),
,,,Maydan\nJalriz\nSanglakh\nMohammed Nādir Khān\n(March–October 1929)\nIntervening against\nBasmachi:\nSoviet Union[89],Basmachi\n(1929),,,
1928,1931,Kongo-Wara rebellion,France,Gbaya rebels,,https://en.wikipedia.org/wiki/Kongo-Wara_rebellion,
1929,1931,Kazakh revolts (1929–1931),Soviet Union,Kazakh Rebels,,https://en.wikipedia.org/wiki/Kazakh_revolts_(1929%E2%80%931931)?action=edit&redlink=1,
1929,1929,Escobar Rebellion,Mexico,Escobar rebels,,https://en.wikipedia.org/wiki/Escobar_Rebellion,
1929,1929,1929 Basmachi border raids on\nthe Soviet Union,Soviet Union,Basmachi,,https://en.wikipedia.org/wiki/Basmachi_movement#Cross-border_operations_in_northern_Afghanistan,https://en.wikipedia.org/wiki/Basmachi_movement#Cross-border_operations_in_northern_Afghanistan
1929,1929,Chiang-Gui War\n,Republic of China,New Guangxi Clique,Warlord Era,https://en.wikipedia.org/wiki/Chiang-Gui_War,https://en.wikipedia.org/wiki/Warlord_Era
1929,1929,Afghan campaign of the Red\nArmy (1929),Soviet Union,Basmachi,,https://en.wikipedia.org/wiki/Afghan_campaign_of_the_Red_Army_(1929),https://en.wikipedia.org/wiki/Afghan_campaign_of_the_Red_Army_(1929)
1929,1929,Sino-Soviet conflict (1929),Soviet Union,Republic of China,,https://en.wikipedia.org/wiki/Sino-Soviet_conflict_(1929),
1929,1930,Alakat Uprising,Soviet Union,Rebels,,https://en.wikipedia.org/wiki/Alakat_Uprising?action=edit&redlink=1,
1929,1929,1929 Kurdish rebellions[83],Turkey,Kurdish rebels,,https://en.wikipedia.org/wiki/1929_Kurdish_rebellions?action=edit&redlink=1,
1929,1931,Anti-Saqqawist campaigns in\nKuhdaman and Herat,Kingdom of Afghanistan,Saqqawists,,https://en.wikipedia.org/wiki/Afghan_Civil_War_(1928%E2%80%931929)#Aftermath,https://en.wikipedia.org/wiki/Afghan_Civil_War_(1928%E2%80%931929)#Aftermath
1929,1930,Women's War,Igbo Women of Owerri and\nCalabar Provinces,Warrant Chiefs\nBritish Colonial Forces,,https://en.wikipedia.org/wiki/Women's_War,
1929,1929,Antananarivo uprising[7],France\nColony of Madagascar\nand Dependencies,Rebels,,https://en.wikipedia.org/wiki/Antananarivo_uprising?action=edit&redlink=1,
1929,1929,Persian tribal uprisings of 1929,Sublime State of Persia,"Qashqai, Khamseh, Buyir Ahmadi\nand Bakhtiari rebels",,https://en.wikipedia.org/wiki/Persian_tribal_uprisings_of_1929,
1929,1929,Nejd Civil War[90],Kingdom of Hejaz and\nNejd,Rebels,,https://en.wikipedia.org/wiki/Nejd_Civil_War?action=edit&redlink=1,
1929,1930,Central Plains War\n,Forces of Chiang Kai-\nshek,"Forces of the coalition of Yan\nXishan, Feng Yuxiang, Wang\nJingwei, and Li Zongren",Warlord Era,https://en.wikipedia.org/wiki/Central_Plains_War,https://en.wikipedia.org/wiki/Warlord_Era
Start,Finish,Name of Conflict,Belligerents,nan,,,
,,nan,Victorious party (if\napplicable),Defeated party (if applicable),,,
1930,1930,Shinwari rebellion,Kingdom of Afghanistan,Shinwari tribesmen,,https://en.wikipedia.org/wiki/Shinwari_rebellion,
1930,1930,1930 Kurdish rebellions[83],Turkey,Kurdish rebels,,https://en.wikipedia.org/wiki/1930_Kurdish_rebellions?action=edit&redlink=1,
1930,1931,Afridi Redshirt Rebellion,British Empire,Afridi tribesmen,,"https://en.wikipedia.org/wiki/Afridi_Redshirt_Rebellion,_Indian_North_West_Frontier_1930%E2%80%931931",
1930,1931,Uprising of the Nghệ-Tĩnh\nSoviets,French colonial empire,Nghệ-Tĩnh Soviets,,https://en.wikipedia.org/wiki/Ngh%E1%BB%87-T%C4%A9nh_Soviets,https://en.wikipedia.org/wiki/Ngh%E1%BB%87-T%C4%A9nh_Soviets
1930,1930,Hnov uprising,Soviet Union,Rebels,,https://en.wikipedia.org/wiki/Hnov_uprising?action=edit&redlink=1,
1930,1930,Gugsa Wale's rebellion,Haile Selassie loyalists,Empress Zewditu supporters,,https://en.wikipedia.org/wiki/Gugsa_Wale's_rebellion,
1930,1930,Kuhistan rebellion (February–\nApril 1930),Kingdom of Afghanistan,Rebels,,https://en.wikipedia.org/wiki/Kuhistan_rebellion_(February%E2%80%93April_1930),https://en.wikipedia.org/wiki/Kuhistan_rebellion_(February%E2%80%93April_1930)
1930,1930,Yên Bái mutiny,French Indochina,VNQDD,,https://en.wikipedia.org/wiki/Y%C3%AAn_B%C3%A1i_mutiny,
1930,1930,Muromtsevsky uprising,Soviet Union,Rebels,,https://en.wikipedia.org/wiki/Muromtsevsky_uprising?action=edit&redlink=1,
1930,1930,Tugsbuyant uprising,Mongolian People's\nRepublic,"Buddhist clergy, former feudal\nlords, Arats",,https://en.wikipedia.org/wiki/Tugsbuyant_uprising?action=edit&redlink=1,
1930,1932,Saya San Rebellion,British Empire,Burmese rebels,,https://en.wikipedia.org/wiki/Saya_San,
1930,1930,Chittagong armoury raid,British Empire,Anushilan Samiti,,https://en.wikipedia.org/wiki/Chittagong_armoury_raid,
1930,1930,Red Army intervention in\nAfghanistan (1930),Soviet Union,Basmachi,,https://en.wikipedia.org/wiki/Red_Army_intervention_in_Afghanistan_(1930),https://en.wikipedia.org/wiki/Red_Army_intervention_in_Afghanistan_(1930)
1930,1930,Kuhistan rebellion (July 1930),Kingdom of Afghanistan,Saqqawists,,https://en.wikipedia.org/wiki/Kuhistan_rebellion_(July_1930),
1930,1932,Sino-Tibetan War,Republic of China,Tibet,,https://en.wikipedia.org/wiki/Sino-Tibetan_War,
1930,1930,Revolution of 1930,Liberal Alliance and\ntenentistas.\nBrazilian Army,First Brazilian Republic,,https://en.wikipedia.org/wiki/Revolution_of_1930,
1930,1930,Khorinskoe uprising,Soviet Union,Rebels,,https://en.wikipedia.org/wiki/Khorinskoe_uprising?action=edit&redlink=1,
1930,1930,Musha Incident,Empire of Japan\nToda\nTruku[91] (Taroko),Tkdaya[91],,https://en.wikipedia.org/wiki/Musha_Incident,
1930,Ongoing,Xinjiang conflict,China,Uyghur separatist\nmovements\nIncluding:\n1969–1989:\nEast Turkestan People's\nRevolutionary Party\nSupported by:\nSoviet Union\nMongolia\n1980s–2017:\nTurkistan Islamic Party\nSupported by:\nAl-Qaeda\nPakistani Taliban,,https://en.wikipedia.org/wiki/Xinjiang_conflict,
,,,,Many other small groups,,,
1931,1931,1931 Saudi–Yemeni border\nskirmish,Kingdom of Hejaz and\nNejd,Mutawakkilite Kingdom of\nYemen,,https://en.wikipedia.org/wiki/1931_Saudi%E2%80%93Yemeni_border_skirmish,https://en.wikipedia.org/wiki/1931_Saudi%E2%80%93Yemeni_border_skirmish
1931,1932,Ahmed Barzani revolt,Kingdom of Iraq,Barzan tribe,,https://en.wikipedia.org/wiki/Ahmed_Barzani_revolt,
1931,1931,Flour Revolt,Portugal,Rebels,,https://en.wikipedia.org/wiki/Flour_Revolt?action=edit&redlink=1,
1931,1931,Madeira uprising,Portugal,Rebels,,https://en.wikipedia.org/wiki/Madeira_uprising,
1931,1931,August 26 Revolt,Portugal,Rebels,,https://en.wikipedia.org/wiki/August_26_Revolt,
1931,1934,Kumul Rebellion,Republic of China,First East Turkestan\nRepublic,,https://en.wikipedia.org/wiki/Kumul_Rebellion,
1931,1931,Uranian peasant uprising,Soviet Union,Rebels,,https://en.wikipedia.org/wiki/Uranian_peasant_uprising?action=edit&redlink=1,
1931,1931,Chilean naval mutiny of 1931,Chile,Chilean Navy rebels,,https://en.wikipedia.org/wiki/Chilean_naval_mutiny_of_1931,
1931,1931,Jafar Sultan revolt\n,Iran,Kurdish rebels,Kurdish\nseparatism in Iran,https://en.wikipedia.org/wiki/Jafar_Sultan_revolt,https://en.wikipedia.org/wiki/Kurdish_separatism_in_Iran
1931,1932,Japanese invasion of\nManchuria,Empire of Japan,Republic of China,,https://en.wikipedia.org/wiki/Japanese_invasion_of_Manchuria,https://en.wikipedia.org/wiki/Japanese_invasion_of_Manchuria
1931,1931,1931 Cyprus revolt,British Empire,Greek Cypriot rebels,,https://en.wikipedia.org/wiki/1931_Cyprus_revolt,
1931,1933,Idrisid Emirate Rebellion,Saudi Arabia,Idrisid Emirate\nSupported by:\nMutawakkilite Kingdom\nof Yemen,,https://en.wikipedia.org/wiki/Idrisid_Emirate_Rebellion?action=edit&redlink=1,
1931,1931,Norte Grande insurrection,Chile,Communist Party of Chile,,https://en.wikipedia.org/wiki/Norte_Grande_insurrection,
1931/32,1932,Najran conflict,Saudi Arabia,Yemen,,https://en.wikipedia.org/wiki/Najran_conflict,
1932,1932,Uukwambi uprising[8],Union of South Africa,Uukwambi rebels,,https://en.wikipedia.org/wiki/Uukwambi_uprising?action=edit&redlink=1,
1932,1932,Annexation of Jimma[92],Ethiopian Empire,Kingdom of Jimma,,https://en.wikipedia.org/wiki/Annexation_of_Jimma?action=edit&redlink=1,
1932,1932,Chechen uprising of 1932,Soviet Union,Chechen rebels,,https://en.wikipedia.org/wiki/Chechen_uprising_of_1932?action=edit&redlink=1,
1932,1933,Two-Liu War[93][94]\n,Forces of Liu Xiang\nForces of Tian Songyao\nAllied warlords,Forces of Liu Wenhui\nForces of Wang Jialie\nMa Clique\nAllied warlords,Warlord Era,https://en.wikipedia.org/wiki/Two-Liu_War,https://en.wikipedia.org/wiki/Warlord_Era
1932,1932,Kirghiz rebellion,Republic of China,Kirghiz rebels,,https://en.wikipedia.org/wiki/Kirghiz_rebellion,
1932,1932,La Matanza,El Salvador,Salvadoran peasants,,https://en.wikipedia.org/wiki/La_Matanza,
1932,1932,January 28 incident,Republic of China,Empire of Japan,,https://en.wikipedia.org/wiki/January_28_incident,
1932,1932,Darre Khel revolt,Kingdom of Afghanistan,Rebels,,https://en.wikipedia.org/wiki/Mohammed_Nadir_Shah#King_of_Afghanistan,
1932,1939,Soviet–Japanese border\nconflicts,Soviet Union\nMongolia,Japan\nManchukuo\nJapanese Korea,,https://en.wikipedia.org/wiki/Soviet%E2%80%93Japanese_border_conflicts,https://en.wikipedia.org/wiki/Soviet%E2%80%93Japanese_border_conflicts
1932,1932,1932 armed uprising in\nMongolia,Mongolian People's\nRepublic\nSoviet Union,Anti-communist rebels,,https://en.wikipedia.org/wiki/1932_armed_uprising_in_Mongolia,https://en.wikipedia.org/wiki/1932_armed_uprising_in_Mongolia
1932,1932,Lesko uprising,Second Polish Republic,Peasant rebels,,https://en.wikipedia.org/wiki/Lesko_uprising,
1932,1932,Constitutionalist Revolution,Brazil,São Paulo,,https://en.wikipedia.org/wiki/Constitutionalist_Revolution,
,,nan,nan,nan,,,
1932,1932,Ecuadorian Civil War of 1932,Leftist and Liberal rebels,Ecuador,,https://en.wikipedia.org/wiki/Ecuadorian_Civil_War_of_1932,
1932,1932,Sanjurjada,Spanish Republic,Rebel Officers,,https://en.wikipedia.org/wiki/Sanjurjada,
1932,1933,Colombia–Peru War,Colombia,Peru,,https://en.wikipedia.org/wiki/Colombia%E2%80%93Peru_War,
1932,1935,Chaco War,Paraguay,Bolivia,,https://en.wikipedia.org/wiki/Chaco_War,
1932,1932,Emu War,Emus,Australia,,https://en.wikipedia.org/wiki/Emu_War,
1933,1933,1933 Mohmand revolt in\nAfghanistan[95],Kingdom of Afghanistan,Mohmand rebels,,https://en.wikipedia.org/wiki/1933_Mohmand_revolt_in_Afghanistan?action=edit&redlink=1,https://en.wikipedia.org/wiki/1933_Mohmand_revolt_in_Afghanistan?action=edit&redlink=1
1933,1933,Kazym rebellion,Soviet Union,Khanty rebels,,https://en.wikipedia.org/wiki/Kazym_rebellion,
1933,1933,Casas Viejas incident,Spanish Republic,Spanish Anarchists,,https://en.wikipedia.org/wiki/Casas_Viejas_incident,
1933,1933,De Zeven Provinciën Mutiny,The Netherlands,Dutch Navy rebels,,https://en.wikipedia.org/wiki/HNLMS_De_Zeven_Provinci%C3%ABn_(1909)#Mutiny,
1933,1933,Crazy Fakir's rebellion,Kingdom of Afghanistan,Forces of the Crazy Fakir,,https://en.wikipedia.org/wiki/Amanullah_loyalism#Crazy_Fakir's_rebellion,
1933,1936,Actions in Inner Mongolia\n(1933–1936),Empire of Japan\nManchukuo\nChinese collaborators\nMongol Military\nGovernment (1936),Republic of China,,https://en.wikipedia.org/wiki/Actions_in_Inner_Mongolia_(1933%E2%80%931936),https://en.wikipedia.org/wiki/Actions_in_Inner_Mongolia_(1933%E2%80%931936)
1933,1933,Boworadet Rebellion,Thailand,Rebels under Prince Boworadet,,https://en.wikipedia.org/wiki/Boworadet_Rebellion,
1934,1938,Second Cristero War,Mexican Government,Cristeros,,https://en.wikipedia.org/wiki/Second_Cristero_War?action=edit&redlink=1,
1934,1934,Mandalada,Soviet Union,Rebels,,https://en.wikipedia.org/wiki/Mandalada?action=edit&redlink=1,
1934,1934,1934 Khamba rebellion,Tibet (1912–1951)\nSichuan clique\nChinese Communist\nParty,Khamba Tribesmen,,https://en.wikipedia.org/wiki/1934_Khamba_rebellion,
1934,1934,Soviet invasion of Xinjiang,Republic of China,Soviet Union\nWhite Russian forces\nTorgut Mongols,,https://en.wikipedia.org/wiki/Soviet_invasion_of_Xinjiang,
1934,1934,Saudi–Yemeni War (1934)\n,Saudi Arabia,Yemen,Unification of\nSaudi Arabia,https://en.wikipedia.org/wiki/Saudi%E2%80%93Yemeni_War_(1934),https://en.wikipedia.org/wiki/Unification_of_Saudi_Arabia
1934,1934,Austrian Civil War,First Austrian Republic\nFatherland's Front,Social Democratic Party of\nAustria,,https://en.wikipedia.org/wiki/Austrian_Civil_War,
1934,1934,July Putsch,Federal State of Austria,Austrian Nazis,,https://en.wikipedia.org/wiki/July_Putsch,
1934,1934,Events of 6 October,Spanish Republic,Generalitat of Catalonia,,https://en.wikipedia.org/wiki/Events_of_6_October,
1934,1934,Asturian miners' strike of 1934,Spanish Republic,Asturian Miners,,https://en.wikipedia.org/wiki/Asturian_miners'_strike_of_1934,
1934,1934,Inamujandi Revolt[96],Belgium,Burundian Rebels,,https://en.wikipedia.org/wiki/Inamujandi_Revolt?action=edit&redlink=1,
1935,1935,Narrenrevolte,Nazi Germany,Rebels,,https://en.wikipedia.org/wiki/Fools'_Revolt,
1935,1935,Mohmand campaign of 1935,British Empire,Mohmand tribesmen,,https://en.wikipedia.org/wiki/Mohmand_campaign_of_1935,
1935,1936,1935–1936 Iraqi Shia revolts,Kingdom of Iraq,Shia tribesmen,,https://en.wikipedia.org/wiki/1935%E2%80%931936_Iraqi_Shia_revolts,
1935,1935,1935 Greek coup d'état attempt,Second Hellenic\nRepublic,Venizelist rebels,,https://en.wikipedia.org/wiki/1935_Greek_coup_d'%C3%A9tat_attempt,
1935,1935,May 2 uprising,United States,Sakdalista,,https://en.wikipedia.org/wiki/Sakdalista#May_2_Uprising,
1935,1935,Goharshad Mosque rebellion,Iran,Bazaaris,,https://en.wikipedia.org/wiki/Goharshad_Mosque_rebellion,
1935,1935,1935 Yazidi revolt,Kingdom of Iraq,Yazidis,,https://en.wikipedia.org/wiki/1935_Yazidi_revolt,
,,nan,nan,nan,,,
1935,1937,Second Italo-Ethiopian War,Kingdom of Italy,Ethiopian Empire,,https://en.wikipedia.org/wiki/Second_Italo-Ethiopian_War,
1935,1935,Brazilian communist uprising of\n1935,Brazil,Brazilian Communist Party,,https://en.wikipedia.org/wiki/Brazilian_communist_uprising_of_1935,https://en.wikipedia.org/wiki/Brazilian_communist_uprising_of_1935
1936,1936,Scythe Cross rebellion,Kingdom of Hungary,Hungarian National Socialist\nParty,,https://en.wikipedia.org/wiki/Scythe_Cross_rebellion,
1936,1936,February 26 incident,Empire of Japan,Righteous Army,,https://en.wikipedia.org/wiki/February_26_incident,
1936,1939,1936–1939 Arab revolt in\nPalestine\n,United Kingdom\nBritish Army\nPalestine Police Force\nJewish Settlement Police\nJewish Supernumerary Police\nHaganah\nSpecial Night Squads\nFOSH\nPeulot Meyuhadot\nIrgun\nPeace Bands,Arab Higher Committee,Intercommunal\nconflict in Mandatory\nPalestine,https://en.wikipedia.org/wiki/1936%E2%80%931939_Arab_revolt_in_Palestine,https://en.wikipedia.org/wiki/1936%E2%80%931939_Arab_revolt_in_Palestine
1936,1939,Spanish Civil War,National faction\nFalange\nCarlists (1936–1937)\nCEDA (1936–1937)\nAlfonsists (1936–1937)\nArmy of Africa\nSupported by:\nItaly\nGermany\nPortugal\nForeign volunteers,Republican faction\nSpanish Republican\nArmy\nPopular Front\nCNT/FAI\nUGT\nERC\nBasque Army (1936–\n1937)\nGalicianist Party\nSupported by:\nInternational Brigades\nSoviet Union (1936–1938)\nMexico\nFrance (1936),,https://en.wikipedia.org/wiki/Spanish_Civil_War,
1936,1936,1936 Naval Revolt,Portugal,Revolutionary Armed\nOrganization,,https://en.wikipedia.org/wiki/1936_Naval_Revolt,
1936,1936,1936 Iraqi coup d'état,Bakr Sidqi's supporters,Iraqi Government,,https://en.wikipedia.org/wiki/1936_Iraqi_coup_d'%C3%A9tat,
1936,1939,Waziristan campaign (1936–\n1939),British Empire\nIndia,Waziristan,,https://en.wikipedia.org/wiki/Waziristan_campaign_(1936%E2%80%931939),https://en.wikipedia.org/wiki/Waziristan_campaign_(1936%E2%80%931939)
